trial,condition,tid,ttype,final_profit,n_trades,final_inventory
114,stable,S14,SHVR,-6283.95,5547,-229
114,stable,S15,SNPR,-1260.2,1262,-64
114,stable,S16,SNPR,-1293.65,1247,-63
114,stable,S17,SNPR,-524.2,1266,-4
114,stable,S18,SNPR,-1937.1,1262,-102
114,stable,S19,SNPR,-1490.1,1260,58
114,stable,Z20,ZIP,9570.45,3537,-41
114,stable,Z21,ZIP,10609.05,3549,-249
114,stable,Z22,ZIP,8482.5,3694,-930
114,stable,Z23,ZIP,8808.6,3480,-808
114,stable,Z24,ZIP,11628.5,3610,-310
114,stable,P25,PRSH,1641.25,237,195
114,stable,P26,PRSH,3767.55,869,421
114,stable,P27,PRSH,6631.75,1891,785
114,stable,P28,PRSH,6228.25,1589,675
114,stable,P29,PRSH,5395.0,1498,640
115,stable,G00,GVWY,-9071.4,6448,-232
115,stable,G01,GVWY,-8602.4,6448,-422
115,stable,G02,GVWY,-8339.3,6363,-249
115,stable,G03,GVWY,-6758.3,6439,-419
115,stable,G04,GVWY,-8764.8,6412,-554
115,stable,Z05,ZIC,1530.5,549,275
115,stable,Z06,ZIC,1205.8,528,264
115,stable,Z07,ZIC,998.9,531,277
115,stable,Z08,ZIC,941.0,594,250
115,stable,Z09,ZIC,1574.9,545,227
115,stable,S10,SHVR,-5885.4,5600,38
115,stable,S11,SHVR,-5293.0,5570,-90
115,stable,S12,SHVR,-5483.6,5578,-158
115,stable,S13,SHVR,-5366.4,5512,148
115,stable,S14,SHVR,-6236.1,5577,-153
115,stable,S15,SNPR,-1170.4,1246,-82
115,stable,S16,SNPR,-720.4,1258,-2
115,stable,S17,SNPR,-1019.9,1221,13
115,stable,S18,SNPR,-1290.7,1241,-51
115,stable,S19,SNPR,-1149.6,1244,-38
115,stable,Z20,ZIP,11566.2,3524,26
115,stable,Z21,ZIP,11336.6,3514,-332
115,stable,Z22,ZIP,12433.8,3596,-306
115,stable,Z23,ZIP,13281.2,3600,-514
115,stable,Z24,ZIP,10364.7,3517,-49
115,stable,P25,PRSH,2109.9,821,427
115,stable,P26,PRSH,1098.6,222,198
115,stable,P27,PRSH,1250.7,247,201
115,stable,P28,PRSH,2559.2,514,496
115,stable,P29,PRSH,3395.3,2935,709
116,stable,G00,GVWY,-9739.35,6429,-229
116,stable,G01,GVWY,-9350.8,6414,-192
116,stable,G02,GVWY,-10095.45,6467,-463
116,stable,G03,GVWY,-9079.0,6396,-300
116,stable,G04,GVWY,-8356.3,6442,-242
116,stable,Z05,ZIC,1765.65,517,231
116,stable,Z06,ZIC,2263.2,614,268
116,stable,Z07,ZIC,2374.25,509,255
116,stable,Z08,ZIC,2521.7,550,278
116,stable,Z09,ZIC,2365.6,542,224
116,stable,S10,SHVR,-4676.2,5652,-28
116,stable,S11,SHVR,-4074.35,5661,31
116,stable,S12,SHVR,-4648.3,5622,-202
116,stable,S13,SHVR,-5524.15,5629,-201
116,stable,S14,SHVR,-5647.2,5642,-88
116,stable,S15,SNPR,-1583.25,1269,-55
116,stable,S16,SNPR,-1821.85,1265,-99
116,stable,S17,SNPR,-532.55,1259,-37
116,stable,S18,SNPR,-996.15,1239,-41
116,stable,S19,SNPR,-1387.85,1269,-59
116,stable,Z20,ZIP,9678.05,3641,-293
116,stable,Z21,ZIP,8143.3,3542,-198
116,stable,Z22,ZIP,9442.0,3642,-320
116,stable,Z23,ZIP,8428.0,3594,-620
116,stable,Z24,ZIP,8607.05,3489,-273
116,stable,P25,PRSH,3097.4,772,356
116,stable,P26,PRSH,5838.9,3236,626
116,stable,P27,PRSH,5375.35,1563,609
116,stable,P28,PRSH,6726.4,3514,816
116,stable,P29,PRSH,1759.5,260,210
117,stable,G00,GVWY,-6358.8,6447,-59
117,stable,G01,GVWY,-9096.2,6389,-191
117,stable,G02,GVWY,-8236.8,6410,-174
117,stable,G03,GVWY,-8573.4,6421,-117
117,stable,G04,GVWY,-7002.2,6427,-141
117,stable,Z05,ZIC,2210.6,570,298
117,stable,Z06,ZIC,1792.6,529,263
117,stable,Z07,ZIC,1304.6,507,303
117,stable,Z08,ZIC,2021.4,545,317
117,stable,Z09,ZIC,1782.0,555,295
117,stable,S10,SHVR,-7058.8,5576,-14
117,stable,S11,SHVR,-5480.8,5522,136
117,stable,S12,SHVR,-5453.4,5548,-22
117,stable,S13,SHVR,-7081.0,5600,-90
117,stable,S14,SHVR,-6626.6,5591,197
117,stable,S15,SNPR,-1484.0,1257,-65
117,stable,S16,SNPR,-602.8,1264,76
117,stable,S17,SNPR,-1788.6,1222,12
117,stable,S18,SNPR,-1261.2,1239,-61
117,stable,S19,SNPR,-1456.6,1241,-43
117,stable,Z20,ZIP,12139.8,3581,-631
117,stable,Z21,ZIP,11560.8,3592,-186
117,stable,Z22,ZIP,10576.4,3375,-113
117,stable,Z23,ZIP,10996.0,3644,-920
117,stable,Z24,ZIP,11073.2,3750,-874
117,stable,P25,PRSH,2001.4,278,242
117,stable,P26,PRSH,2788.0,787,385
117,stable,P27,PRSH,1557.2,278,246
117,stable,P28,PRSH,4022.8,1091,539
117,stable,P29,PRSH,2345.6,667,353
118,stable,G00,GVWY,-8581.4,6388,-162
118,stable,G01,GVWY,-6038.8,6457,-209
118,stable,G02,GVWY,-6558.6,6374,-268
118,stable,G03,GVWY,-7121.8,6495,-179
118,stable,G04,GVWY,-8104.6,6454,-8
118,stable,Z05,ZIC,-259.8,559,261
118,stable,Z06,ZIC,-171.8,589,301
118,stable,Z07,ZIC,487.6,579,283
118,stable,Z08,ZIC,467.0,585,255
118,stable,Z09,ZIC,148.4,578,292
118,stable,S10,SHVR,-4594.4,5589,-57
118,stable,S11,SHVR,-6790.4,5645,103
118,stable,S12,SHVR,-5506.0,5631,-5
118,stable,S13,SHVR,-5911.4,5647,-47
118,stable,S14,SHVR,-6375.6,5676,-28
118,stable,S15,SNPR,-1103.6,1229,37
118,stable,S16,SNPR,-324.8,1241,-119
118,stable,S17,SNPR,-1230.6,1237,-23
118,stable,S18,SNPR,-1100.2,1234,4
118,stable,S19,SNPR,-942.2,1248,-86
118,stable,Z20,ZIP,16420.0,3615,-695
118,stable,Z21,ZIP,15201.8,3431,-381
118,stable,Z22,ZIP,13052.4,3580,-248
118,stable,Z23,ZIP,14235.8,3630,-456
118,stable,Z24,ZIP,13279.8,3566,-336
118,stable,P25,PRSH,-1538.2,4816,594
118,stable,P26,PRSH,682.4,371,247
118,stable,P27,PRSH,-316.2,255,219
118,stable,P28,PRSH,-197.2,282,214
118,stable,P29,PRSH,-390.0,907,455
119,stable,G00,GVWY,-6973.5,6368,-410
119,stable,G01,GVWY,-7520.1,6386,-102
119,stable,G02,GVWY,-6794.85,6427,-307
119,stable,G03,GVWY,-7453.8,6426,-456
119,stable,G04,GVWY,-6416.4,6362,-188
119,stable,Z05,ZIC,578.8,550,296
119,stable,Z06,ZIC,581.55,547,261
119,stable,Z07,ZIC,686.6,514,212
119,stable,Z08,ZIC,576.0,556,260
119,stable,Z09,ZIC,859.6,528,232
119,stable,S10,SHVR,-4953.2,5540,-144
119,stable,S11,SHVR,-5855.7,5556,-114
119,stable,S12,SHVR,-5140.15,5521,-113
119,stable,S13,SHVR,-5829.7,5540,86
119,stable,S14,SHVR,-6456.8,5598,-56
119,stable,S15,SNPR,-1238.3,1240,-6
119,stable,S16,SNPR,-1761.75,1243,55
119,stable,S17,SNPR,-925.75,1243,-45
119,stable,S18,SNPR,-1546.25,1239,5
119,stable,S19,SNPR,-812.6,1252,-72
119,stable,Z20,ZIP,11586.45,3491,-81
119,stable,Z21,ZIP,13434.65,3541,-157
119,stable,Z22,ZIP,14203.35,3485,-743
119,stable,Z23,ZIP,11715.35,3565,-243
119,stable,Z24,ZIP,13684.1,3504,-318
119,stable,P25,PRSH,345.4,254,208
119,stable,P26,PRSH,249.9,664,298
119,stable,P27,PRSH,689.8,1068,496
119,stable,P28,PRSH,910.3,804,386
119,stable,P29,PRSH,1047.8,1234,576
120,stable,G00,GVWY,-7272.0,6424,-348
120,stable,G01,GVWY,-6339.0,6369,-279
120,stable,G02,GVWY,-6185.0,6424,-396
120,stable,G03,GVWY,-7665.0,6423,-345
120,stable,G04,GVWY,-6566.0,6430,-468
120,stable,Z05,ZIC,737.0,521,231
120,stable,Z06,ZIC,583.0,577,231
120,stable,Z07,ZIC,-69.0,484,230
120,stable,Z08,ZIC,375.0,564,294
120,stable,Z09,ZIC,380.0,592,306
120,stable,S10,SHVR,-4760.0,5651,-245
120,stable,S11,SHVR,-5209.0,5620,-186
120,stable,S12,SHVR,-5307.0,5600,38
120,stable,S13,SHVR,-5819.0,5631,25
120,stable,S14,SHVR,-4547.0,5614,-176
120,stable,S15,SNPR,-1481.0,1277,-51
120,stable,S16,SNPR,-1405.0,1240,64
120,stable,S17,SNPR,-770.0,1271,11
120,stable,S18,SNPR,-1287.0,1276,-6
120,stable,S19,SNPR,-1429.0,1274,12
120,stable,Z20,ZIP,11840.0,3614,-386
120,stable,Z21,ZIP,11591.0,3637,-329
120,stable,Z22,ZIP,12424.0,3709,-387
120,stable,Z23,ZIP,12372.0,3613,-355
120,stable,Z24,ZIP,11280.0,3600,-206
120,stable,P25,PRSH,871.0,527,493
120,stable,P26,PRSH,1188.0,1968,636
120,stable,P27,PRSH,1343.0,727,623
120,stable,P28,PRSH,1979.0,3135,611
120,stable,P29,PRSH,167.0,382,256
121,stable,G00,GVWY,-6990.75,6475,-205
121,stable,G01,GVWY,-7312.45,6455,-203
121,stable,G02,GVWY,-7023.95,6451,-393
121,stable,G03,GVWY,-7522.35,6413,-289
121,stable,G04,GVWY,-7908.6,6364,-204
121,stable,Z05,ZIC,-13.6,572,296
121,stable,Z06,ZIC,281.3,556,262
121,stable,Z07,ZIC,230.6,550,284
121,stable,Z08,ZIC,440.3,488,222
121,stable,Z09,ZIC,975.45,533,303
121,stable,S10,SHVR,-5404.25,5587,-235
121,stable,S11,SHVR,-5670.9,5564,74
121,stable,S12,SHVR,-5622.8,5586,-132
121,stable,S13,SHVR,-5252.5,5604,-70
121,stable,S14,SHVR,-4217.75,5593,-5
121,stable,S15,SNPR,-1189.6,1256,-24
121,stable,S16,SNPR,-1582.85,1239,61
121,stable,S17,SNPR,-688.95,1239,7
121,stable,S18,SNPR,-1009.2,1236,-8
121,stable,S19,SNPR,-1077.9,1250,-66
121,stable,Z20,ZIP,12819.0,3548,-260
121,stable,Z21,ZIP,14157.65,3549,-429
121,stable,Z22,ZIP,10514.7,3448,-2
121,stable,Z23,ZIP,15649.0,3668,-640
121,stable,Z24,ZIP,11781.45,3513,-337
121,stable,P25,PRSH,501.4,1766,756
121,stable,P26,PRSH,621.0,496,240
121,stable,P27,PRSH,907.35,377,349
121,stable,P28,PRSH,449.1,744,394
121,stable,P29,PRSH,330.25,239,175
122,stable,G00,GVWY,-11122.5,6406,-310
122,stable,G01,GVWY,-12386.75,6401,-391
122,stable,G02,GVWY,-11471.75,6405,-415
122,stable,G03,GVWY,-12760.5,6362,-394
122,stable,G04,GVWY,-12929.25,6423,-497
122,stable,Z05,ZIC,3394.75,537,259
122,stable,Z06,ZIC,4287.0,548,272
122,stable,Z07,ZIC,4285.75,579,263
122,stable,Z08,ZIC,3520.75,523,203
122,stable,Z09,ZIC,3654.75,549,239
122,stable,S10,SHVR,-5506.25,5493,-37
122,stable,S11,SHVR,-6643.75,5489,-155
122,stable,S12,SHVR,-7734.75,5519,-219
122,stable,S13,SHVR,-5083.25,5537,-21
122,stable,S14,SHVR,-4667.25,5553,-9
122,stable,S15,SNPR,-1858.5,1252,-118
122,stable,S16,SNPR,-2111.5,1254,-106
122,stable,S17,SNPR,-1536.75,1255,-27
122,stable,S18,SNPR,-557.5,1232,78
122,stable,S19,SNPR,-1282.75,1257,5
122,stable,Z20,ZIP,10739.25,3539,-155
122,stable,Z21,ZIP,11203.75,3583,-45
122,stable,Z22,ZIP,8904.25,3701,-131
122,stable,Z23,ZIP,7054.5,3650,-362
122,stable,Z24,ZIP,9528.5,3446,-46
122,stable,P25,PRSH,13326.75,2275,879
122,stable,P26,PRSH,5553.0,700,340
122,stable,P27,PRSH,3253.5,258,198
122,stable,P28,PRSH,6282.75,843,435
122,stable,P29,PRSH,2692.25,229,189
123,stable,G00,GVWY,-6496.0,6478,-160
123,stable,G01,GVWY,-10354.75,6439,-51
123,stable,G02,GVWY,-6465.75,6411,-263
123,stable,G03,GVWY,-5725.0,6452,-380
123,stable,G04,GVWY,-4431.75,6481,-403
123,stable,Z05,ZIC,-722.75,537,257
123,stable,Z06,ZIC,-1002.75,557,297
123,stable,Z07,ZIC,-1109.75,505,257
123,stable,Z08,ZIC,-1335.25,583,263
123,stable,Z09,ZIC,-1439.0,552,268
123,stable,S10,SHVR,-6902.5,5586,206
123,stable,S11,SHVR,-3670.25,5645,-145
123,stable,S12,SHVR,-3558.0,5550,-80
123,stable,S13,SHVR,-5071.25,5539,-29
123,stable,S14,SHVR,-5603.25,5585,155
123,stable,S15,SNPR,-862.75,1271,-63
123,stable,S16,SNPR,-663.0,1262,-48
123,stable,S17,SNPR,-1135.25,1253,-9
123,stable,S18,SNPR,-1966.5,1246,82
123,stable,S19,SNPR,-609.75,1253,-67
123,stable,Z20,ZIP,13986.25,3531,-327
123,stable,Z21,ZIP,15781.75,3569,-501
123,stable,Z22,ZIP,16874.5,3544,-386
123,stable,Z23,ZIP,14242.0,3578,-308
123,stable,Z24,ZIP,19221.5,3644,-702
123,stable,P25,PRSH,-1408.25,481,275
123,stable,P26,PRSH,-1652.75,479,285
123,stable,P27,PRSH,-3723.75,1903,889
123,stable,P28,PRSH,-876.75,633,261
123,stable,P29,PRSH,-1818.0,634,332
124,stable,G00,GVWY,-12375.5,6447,-327
124,stable,G01,GVWY,-11760.0,6454,-338
124,stable,G02,GVWY,-10949.0,6452,-246
124,stable,G03,GVWY,-11682.0,6462,-256
124,stable,G04,GVWY,-11570.0,6454,-384
124,stable,Z05,ZIC,3564.0,566,270
124,stable,Z06,ZIC,4314.5,583,311
124,stable,Z07,ZIC,3590.0,522,256
124,stable,Z08,ZIC,3148.0,522,216
124,stable,Z09,ZIC,3782.5,565,279
124,stable,S10,SHVR,-5122.5,5709,-71
124,stable,S11,SHVR,-5537.5,5663,-25
124,stable,S12,SHVR,-7239.0,5680,-186
124,stable,S13,SHVR,-4467.5,5633,-93
124,stable,S14,SHVR,-4864.0,5660,10
124,stable,S15,SNPR,-240.5,1305,1
124,stable,S16,SNPR,-2036.0,1276,-66
124,stable,S17,SNPR,-2641.5,1297,-83
124,stable,S18,SNPR,-2060.0,1264,-52
124,stable,S19,SNPR,-1114.5,1289,-49
124,stable,Z20,ZIP,1597.0,3602,-1020
124,stable,Z21,ZIP,7573.5,3627,-261
124,stable,Z22,ZIP,6223.5,3523,-309
124,stable,Z23,ZIP,7267.5,3645,-289
124,stable,Z24,ZIP,2074.0,3602,-884
124,stable,P25,PRSH,4697.0,764,318
124,stable,P26,PRSH,8687.0,1566,654
124,stable,P27,PRSH,11291.0,3116,716
124,stable,P28,PRSH,13770.5,1697,979
124,stable,P29,PRSH,12172.5,2429,867
125,stable,G00,GVWY,-4656.25,6441,-431
125,stable,G01,GVWY,-5885.0,6440,-372
125,stable,G02,GVWY,-5942.0,6390,-368
125,stable,G03,GVWY,-4910.0,6400,-356
125,stable,G04,GVWY,-6022.0,6412,-236
125,stable,Z05,ZIC,-435.0,578,256
125,stable,Z06,ZIC,-769.75,549,239
125,stable,Z07,ZIC,-255.25,529,237
125,stable,Z08,ZIC,-789.5,526,250
125,stable,Z09,ZIC,30.25,463,195
125,stable,S10,SHVR,-4526.25,5545,-195
125,stable,S11,SHVR,-4722.75,5519,-57
125,stable,S12,SHVR,-4110.25,5545,-79
125,stable,S13,SHVR,-4752.25,5627,-27
125,stable,S14,SHVR,-5790.5,5660,26
125,stable,S15,SNPR,-1102.0,1254,-8
125,stable,S16,SNPR,-476.75,1235,-21
125,stable,S17,SNPR,-2000.0,1256,56
125,stable,S18,SNPR,-755.25,1247,17
125,stable,S19,SNPR,-950.75,1241,15
125,stable,Z20,ZIP,11502.5,3394,-190
125,stable,Z21,ZIP,18837.25,3557,-829
125,stable,Z22,ZIP,10763.0,3580,-192
125,stable,Z23,ZIP,11805.25,3625,-245
125,stable,Z24,ZIP,12312.5,3530,-266
125,stable,P25,PRSH,-233.25,247,181
125,stable,P26,PRSH,-805.25,451,421
125,stable,P27,PRSH,-2224.0,2794,704
125,stable,P28,PRSH,-767.25,1201,493
125,stable,P29,PRSH,-813.5,2652,686
126,stable,G00,GVWY,-5969.3,6402,-346
126,stable,G01,GVWY,-5799.25,6455,-295
126,stable,G02,GVWY,-5855.65,6415,-403
126,stable,G03,GVWY,-7060.6,6428,-232
126,stable,G04,GVWY,-6107.15,6387,-213
126,stable,Z05,ZIC,162.65,527,243
126,stable,Z06,ZIC,605.3,546,266
126,stable,Z07,ZIC,731.05,529,231
126,stable,Z08,ZIC,200.9,510,258
126,stable,Z09,ZIC,592.1,600,262
126,stable,S10,SHVR,-6287.7,5534,-174
126,stable,S11,SHVR,-7037.2,5592,-104
126,stable,S12,SHVR,-4915.8,5512,104
126,stable,S13,SHVR,-5346.0,5552,-220
126,stable,S14,SHVR,-3808.45,5551,-159
126,stable,S15,SNPR,-1605.65,1259,-23
126,stable,S16,SNPR,-510.35,1261,3
126,stable,S17,SNPR,-934.9,1260,-78
126,stable,S18,SNPR,-1146.35,1249,-17
126,stable,S19,SNPR,-1401.45,1227,1
126,stable,Z20,ZIP,12056.5,3616,-250
126,stable,Z21,ZIP,13775.8,3558,-284
126,stable,Z22,ZIP,10941.5,3500,-230
126,stable,Z23,ZIP,11202.2,3560,-236
126,stable,Z24,ZIP,11975.95,3561,-171
126,stable,P25,PRSH,80.25,725,335
126,stable,P26,PRSH,641.2,1086,544
126,stable,P27,PRSH,603.3,554,286
126,stable,P28,PRSH,503.5,4576,490
126,stable,P29,PRSH,646.5,766,330
127,stable,G00,GVWY,-7070.8,6432,-148
127,stable,G01,GVWY,-4959.0,6454,-310
127,stable,G02,GVWY,-7450.5,6461,-265
127,stable,G03,GVWY,-7902.1,6505,-311
127,stable,G04,GVWY,-6673.7,6413,-237
127,stable,Z05,ZIC,-1192.5,571,335
127,stable,Z06,ZIC,-605.6,540,294
127,stable,Z07,ZIC,-632.7,559,273
127,stable,Z08,ZIC,-457.0,564,290
127,stable,Z09,ZIC,-777.3,577,327
127,stable,S10,SHVR,-5861.5,5643,175
127,stable,S11,SHVR,-5100.1,5561,-31
127,stable,S12,SHVR,-5499.6,5620,-6
127,stable,S13,SHVR,-4929.7,5615,-87
127,stable,S14,SHVR,-4666.9,5613,-39
127,stable,S15,SNPR,-899.2,1260,-22
127,stable,S16,SNPR,-1035.7,1243,-47
127,stable,S17,SNPR,-1497.3,1223,107
127,stable,S18,SNPR,-1550.3,1235,17
127,stable,S19,SNPR,-1330.5,1267,5
127,stable,Z20,ZIP,17274.7,3707,-1013
127,stable,Z21,ZIP,13608.2,3518,-368
127,stable,Z22,ZIP,15636.1,3725,-519
127,stable,Z23,ZIP,14106.8,3598,-302
127,stable,Z24,ZIP,15651.5,3617,-725
127,stable,P25,PRSH,-290.0,270,210
127,stable,P26,PRSH,-577.8,618,292
127,stable,P27,PRSH,-1154.8,1752,952
127,stable,P28,PRSH,-263.3,549,267
127,stable,P29,PRSH,-2621.7,1617,833
128,stable,G00,GVWY,-7351.5,6386,-90
128,stable,G01,GVWY,-10196.95,6423,-437
128,stable,G02,GVWY,-9628.85,6467,-291
128,stable,G03,GVWY,-10786.25,6421,-335
128,stable,G04,GVWY,-9337.6,6364,-316
128,stable,Z05,ZIC,2708.95,539,257
128,stable,Z06,ZIC,2674.95,527,277
128,stable,Z07,ZIC,2382.35,551,281
128,stable,Z08,ZIC,2364.75,513,225
128,stable,Z09,ZIC,2907.3,542,238
128,stable,S10,SHVR,-5979.05,5575,-43
128,stable,S11,SHVR,-6493.65,5603,-159
128,stable,S12,SHVR,-5682.0,5560,-100
128,stable,S13,SHVR,-6059.8,5582,-108
128,stable,S14,SHVR,-5234.9,5638,-194
128,stable,S15,SNPR,-997.75,1233,-25
128,stable,S16,SNPR,-1000.75,1231,-45
128,stable,S17,SNPR,-1421.8,1216,-48
128,stable,S18,SNPR,-407.4,1238,16
128,stable,S19,SNPR,-771.4,1236,36
128,stable,Z20,ZIP,10995.0,3526,-180
128,stable,Z21,ZIP,10192.2,3582,-248
128,stable,Z22,ZIP,8987.05,3761,-577
128,stable,Z23,ZIP,10039.1,3496,-134
128,stable,Z24,ZIP,9439.55,3675,-207
128,stable,P25,PRSH,1765.8,366,188
128,stable,P26,PRSH,5066.15,1893,629
128,stable,P27,PRSH,2404.45,267,227
128,stable,P28,PRSH,7941.5,3216,870
128,stable,P29,PRSH,1691.95,231,197
129,stable,G00,GVWY,-7896.4,6432,-326
129,stable,G01,GVWY,-8609.8,6393,-367
129,stable,G02,GVWY,-6541.6,6391,-409
129,stable,G03,GVWY,-7466.2,6441,-223
129,stable,G04,GVWY,-7843.8,6343,-267
129,stable,Z05,ZIC,855.6,540,274
129,stable,Z06,ZIC,751.8,526,252
129,stable,Z07,ZIC,573.2,589,333
129,stable,Z08,ZIC,474.8,523,247
129,stable,Z09,ZIC,1014.4,537,241
129,stable,S10,SHVR,-4410.2,5647,-83
129,stable,S11,SHVR,-4765.2,5639,57
129,stable,S12,SHVR,-4867.6,5634,16
129,stable,S13,SHVR,-6606.2,5657,-133
129,stable,S14,SHVR,-5060.2,5581,-333
129,stable,S15,SNPR,-1435.0,1246,-10
129,stable,S16,SNPR,-677.2,1271,-73
129,stable,S17,SNPR,-679.8,1269,-77
129,stable,S18,SNPR,-1143.4,1250,-36
129,stable,S19,SNPR,-718.6,1247,1
129,stable,Z20,ZIP,11043.0,3489,-245
129,stable,Z21,ZIP,13854.0,3537,-435
129,stable,Z22,ZIP,12374.6,3608,-356
129,stable,Z23,ZIP,11077.4,3615,-249
129,stable,Z24,ZIP,11264.4,3441,-99
129,stable,P25,PRSH,79.4,4966,406
129,stable,P26,PRSH,961.2,3050,558
129,stable,P27,PRSH,1687.8,606,272
129,stable,P28,PRSH,1896.0,1525,645
129,stable,P29,PRSH,1476.2,806,318
130,stable,G00,GVWY,-6360.95,6425,-143
130,stable,G01,GVWY,-7208.25,6439,-265
130,stable,G02,GVWY,-8860.75,6369,-95
130,stable,G03,GVWY,-8176.75,6373,-155
130,stable,G04,GVWY,-6199.95,6417,-403
130,stable,Z05,ZIC,110.0,518,280
130,stable,Z06,ZIC,1078.0,578,300
130,stable,Z07,ZIC,789.65,543,301
130,stable,Z08,ZIC,772.5,522,210
130,stable,Z09,ZIC,458.1,604,314
130,stable,S10,SHVR,-5731.0,5550,-140
130,stable,S11,SHVR,-6662.9,5572,34
130,stable,S12,SHVR,-5328.2,5496,-68
130,stable,S13,SHVR,-6470.3,5534,98
130,stable,S14,SHVR,-5460.95,5589,-203
130,stable,S15,SNPR,-1493.25,1267,-65
130,stable,S16,SNPR,-837.7,1252,2
130,stable,S17,SNPR,-1319.8,1244,28
130,stable,S18,SNPR,-1023.55,1251,-7
130,stable,S19,SNPR,-1094.25,1251,-25
130,stable,Z20,ZIP,13899.05,3537,-403
130,stable,Z21,ZIP,10667.6,3554,-96
130,stable,Z22,ZIP,15050.45,3519,-607
130,stable,Z23,ZIP,12716.3,3556,-238
130,stable,Z24,ZIP,14854.55,3625,-493
130,stable,P25,PRSH,445.3,254,202
130,stable,P26,PRSH,589.45,273,233
130,stable,P27,PRSH,1149.9,814,406
130,stable,P28,PRSH,880.7,3930,698
130,stable,P29,PRSH,82.6,248,204
131,stable,G00,GVWY,-5986.4,6442,-286
131,stable,G01,GVWY,-6885.8,6461,-377
131,stable,G02,GVWY,-5654.4,6409,-271
131,stable,G03,GVWY,-6643.6,6403,-249
131,stable,G04,GVWY,-6004.6,6438,-304
131,stable,Z05,ZIC,-62.8,564,258
131,stable,Z06,ZIC,-782.0,538,290
131,stable,Z07,ZIC,35.0,561,255
131,stable,Z08,ZIC,-239.0,598,310
131,stable,Z09,ZIC,-147.4,530,304
131,stable,S10,SHVR,-5758.2,5571,-163
131,stable,S11,SHVR,-4292.2,5552,-268
131,stable,S12,SHVR,-5335.8,5644,-132
131,stable,S13,SHVR,-5292.8,5592,-182
131,stable,S14,SHVR,-5906.0,5598,140
131,stable,S15,SNPR,-280.8,1243,-77
131,stable,S16,SNPR,-1586.6,1236,36
131,stable,S17,SNPR,-1160.2,1214,-18
131,stable,S18,SNPR,-614.8,1243,-57
131,stable,S19,SNPR,-1566.0,1260,20
131,stable,Z20,ZIP,15093.2,3630,-402
131,stable,Z21,ZIP,12300.8,3632,-268
131,stable,Z22,ZIP,10610.8,3543,-163
131,stable,Z23,ZIP,15119.4,3608,-514
131,stable,Z24,ZIP,14354.2,3509,-317
131,stable,P25,PRSH,-163.4,291,219
131,stable,P26,PRSH,51.4,794,326
131,stable,P27,PRSH,-432.8,2389,773
131,stable,P28,PRSH,-892.2,1856,732
131,stable,P29,PRSH,-651.4,585,329
132,stable,G00,GVWY,-8180.8,6438,-96
132,stable,G01,GVWY,-6629.6,6448,-512
132,stable,G02,GVWY,-8250.8,6446,-106
132,stable,G03,GVWY,-7897.1,6405,-277
132,stable,G04,GVWY,-7540.1,6449,-137
132,stable,Z05,ZIC,533.4,562,268
132,stable,Z06,ZIC,313.2,510,234
132,stable,Z07,ZIC,217.8,530,296
132,stable,Z08,ZIC,550.0,558,230
132,stable,Z09,ZIC,367.2,524,274
132,stable,S10,SHVR,-4102.4,5566,-48
132,stable,S11,SHVR,-4267.2,5660,-84
132,stable,S12,SHVR,-4171.4,5620,-98
132,stable,S13,SHVR,-4899.2,5612,-174
132,stable,S14,SHVR,-5746.9,5627,187
132,stable,S15,SNPR,-857.8,1254,-66
132,stable,S16,SNPR,-686.4,1268,-88
132,stable,S17,SNPR,-508.7,1265,-79
132,stable,S18,SNPR,-511.4,1270,-108
132,stable,S19,SNPR,-1604.3,1265,9
132,stable,Z20,ZIP,12081.3,3637,-229
132,stable,Z21,ZIP,14863.6,3730,-1058
132,stable,Z22,ZIP,12753.2,3746,-316
132,stable,Z23,ZIP,11581.9,3801,-427
132,stable,Z24,ZIP,10500.2,3572,-276
132,stable,P25,PRSH,978.9,2749,993
132,stable,P26,PRSH,251.6,252,202
132,stable,P27,PRSH,273.9,601,303
132,stable,P28,PRSH,1182.4,1922,908
132,stable,P29,PRSH,251.0,252,200
133,stable,G00,GVWY,-6637.95,6349,-183
133,stable,G01,GVWY,-6717.6,6364,-364
133,stable,G02,GVWY,-6942.4,6438,-156
133,stable,G03,GVWY,-8435.5,6344,-210
133,stable,G04,GVWY,-6286.25,6379,-245
133,stable,Z05,ZIC,264.95,523,243
133,stable,Z06,ZIC,689.05,515,217
133,stable,Z07,ZIC,-84.1,530,246
133,stable,Z08,ZIC,119.6,542,264
133,stable,Z09,ZIC,-221.65,515,259
133,stable,S10,SHVR,-4772.05,5545,43
133,stable,S11,SHVR,-5212.6,5542,-184
133,stable,S12,SHVR,-3190.75,5541,-315
133,stable,S13,SHVR,-6502.65,5489,39
133,stable,S14,SHVR,-6015.75,5569,125
133,stable,S15,SNPR,-1167.25,1245,15
133,stable,S16,SNPR,-1412.05,1241,-37
133,stable,S17,SNPR,-1171.6,1258,-124
133,stable,S18,SNPR,-714.65,1267,59
133,stable,S19,SNPR,-1158.6,1240,16
133,stable,Z20,ZIP,12809.25,3485,-75
133,stable,Z21,ZIP,16271.35,3591,-641
133,stable,Z22,ZIP,12515.5,3494,-210
133,stable,Z23,ZIP,11278.8,3548,-248
133,stable,Z24,ZIP,12501.4,3532,-184
133,stable,P25,PRSH,452.4,352,316
